지진해일대피소명,지진해일대피소구분,지진해일대피소유형,지진해일대피소유형구분,소재지도로명주소,소재지지번주소,위도,경도,수용가능면적,최대수용인원수,지진해일대피소운영상태,지진해일대피소전화번호,부대편의시설,주민대피지구명,주민대피지구내가구수,주민대피지구내거주인수,주민대피지구내재해약자수,내진적용여부,내진설계등급,해안선이격거리,해발높이,지진대피안내표지판수,긴급대피장소안내표지판수,지진대피로안내표지판수,관리기관명,관리기관전화번호,데이터기준일자
정원여자중학교운동장,지진대피소,옥외대피소,운동장,"서울특별시서대문구연희로37안길
51","서울특별시서대문구연희로37안길
51",37.56278568,126.9534603,3083,3736,Y,000-0000-0000,,서대문구,,,,미적용,,,,1,,,서대문구,02-820-1325,2018-08-06
중앙근린공원,지진대피소,옥외대피소,공원,서울특별시서대문구북가좌동105-8,서울특별시서대문구북가좌동105-8,37.557612,126.9339649,19058,23100,Y,000-0000-0000,,서대문구,,,,미적용,,,,1,,,서대문구,02-820-1325,2018-08-06
중앙여자고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서대문구북아현로11가길7,서울특별시서대문구북아현로11가길7,37.55983134,126.9547506,5265,6381,Y,000-0000-0000,,서대문구,,,,미적용,,,,1,,,서대문구,02-820-1325,2018-08-06
창서초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서대문구연세로5나길30-3,서울특별시서대문구연세로5나길30-3,37.581921,126.930807,2348,2846,Y,000-0000-0000,,서대문구,,,,미적용,,,,1,,,서대문구,02-820-1325,2018-08-06
한성중고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서대문구북아현동170-1,서울특별시서대문구북아현동170-1,37.592531,126.934834,6749,8180,Y,000-0000-0000,,서대문구,,,,미적용,,,,1,,,서대문구,02-820-1325,2018-08-06
홍연초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서대문구백련사길55,서울특별시서대문구백련사길55,37.59740883,126.9497425,2161,2619,Y,000-0000-0000,,서대문구,,,,미적용,,,,1,,,서대문구,02-820-1325,2018-08-06
홍은중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서대문구연희로41길94,서울특별시서대문구연희로41길94,37.59256584,126.9439289,4798,5815,Y,000-0000-0000,,서대문구,,,,미적용,,,,1,,,서대문구,02-820-1325,2018-08-06
홍은초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구세검정로105,서울특별시서초구세검정로105,37.5107518,127.0089613,2659,3223,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
홍제초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구홍은중앙로13,서울특별시서초구홍은중앙로13,37.4759144,126.9927567,2278,2761,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
경원중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구신반포로33길39,서울특별시서초구신반포로33길39,37.5102082,127.0039023,6720,8145,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
동덕여자고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구효령로2길123-5,서울특별시서초구효령로2길123-5,37.5022177,127.016153,8845,10721,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
반원초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구잠원로3길28,서울특별시서초구잠원로3길28,37.5030706,126.9918514,11000,13333,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
반포고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구고무래로71,서울특별시서초구고무래로71,37.5027416,126.9910992,453,549,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
반포중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구신반포로67,서울특별시서초구신반포로67,37.4944786,126.9982545,4000,4848,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
반포초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구신반포로55-4,서울특별시서초구신반포로55-4,37.4871653,126.9874257,3000,3636,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
방배중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구동광로144,서울특별시서초구동광로144,37.4853425,126.9982024,1485,1800,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
방배초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구방배중앙로13길26,서울특별시서초구방배중앙로13길26,37.4794948,127.0045069,7518,9112,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
방일초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구방배로18길52,서울특별시서초구방배로18길52,37.4963529,126.9898009,6233,7555,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
상문고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구명달로45,서울특별시서초구명달로45,37.493785,127.024713,10800,13090,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서래초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구방배로260,서울특별시서초구방배로260,37.4842697,127.005399,3200,3878,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서운중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구서운로115,서울특별시서초구서운로115,37.490623,127.016737,3360,4072,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서울고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구효령로197,서울특별시서초구효령로197,37.4693105,126.988415,22110,26800,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서울교육대학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구서초중앙로96,서울특별시서초구서초중앙로96,37.5027958,127.0151377,17200,20848,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서울전자고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구과천대로852-23,서울특별시서초구과천대로852-23,37.491305,127.026013,2493,3021,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서원초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구고무래로63,서울특별시서초구고무래로63,37.4990561,127.0221387,6160,7466,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서이초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구서초동1343-9,서울특별시서초구서초동1343-9,37.485327,127.022183,5733,6949,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서일중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구서운로21길2,서울특별시서초구서운로21길2,37.4885743,126.985083,4709,5707,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서일초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구남부순환로339길38,서울특별시서초구남부순환로339길38,37.4893551,127.0057059,653,791,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서문여자중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구동광로12길84,서울특별시서초구동광로12길84,37.4854122,127.0087082,2274,2756,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서초고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구반포대로27길29,서울특별시서초구반포대로27길29,37.499331,127.0242296,3997,4844,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서초중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구반포대로13길48,서울특별시서초구반포대로13길48,37.5018559,126.9922636,6901,8364,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서초초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구서운로178,서울특별시서초구서운로178,37.4879208,126.9875727,528,640,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
세화여자고등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구신반포로56-7,서울특별시서초구신반포로56-7,37.4663754,126.9883686,16500,20000,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
가꿀공원,지진대피소,옥외대피소,공원,서울특별시서초구방배동859-1,서울특별시서초구방배동859-1,37.485592,127.022639,993,1203,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
남태령공원,지진대피소,옥외대피소,공원,서울특별시서초구방배동2956-4,서울특별시서초구방배동2956-4,37.47555186,126.9937203,1328,1609,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
당골어린이공원,지진대피소,옥외대피소,공원,서울특별시서초구서초동1436-6,서울특별시서초구서초동1436-6,37.4714331,127.0443701,1616,1958,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
동덕어린이공원,지진대피소,옥외대피소,공원,서울특별시서초구방배동593-43,서울특별시서초구방배동593-43,37.4903505,126.9868953,936,1134,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
동산어린이공원,지진대피소,옥외대피소,공원,서울특별시서초구동산로12길8,서울특별시서초구동산로12길8,37.487373,127.026716,1890,2290,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
뒷벌공원,지진대피소,옥외대피소,공원,서울특별시서초구방배동821-1,서울특별시서초구방배동821-1,37.4990115,127.0211135,5794,7023,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
마산말어린이공원,지진대피소,옥외대피소,공원,서울특별시서초구서초동1343-8,서울특별시서초구서초동1343-8,37.5171694,127.0151434,984,1192,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
명달근린공원,지진대피소,옥외대피소,공원,서울특별시서초구서운로23길17,서울특별시서초구서운로23길17,37.509143,127.0036654,5466,6625,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
명주근린공원,지진대피소,옥외대피소,공원,서울특별시서초구잠원동50-4,서울특별시서초구잠원동50-4,37.501182,126.9968029,4952,6002,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
반원공원,지진대피소,옥외대피소,공원,서울특별시서초구신반포로23길48,서울특별시서초구신반포로23길48,37.4785467,127.0413269,6021,7298,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
반포종합운동장,지진대피소,옥외대피소,기타,서울특별시서초구신반포로16길2,서울특별시서초구신반포로16길2,37.47844994,126.9916645,56000,67878,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
방배1동공영주차장,지진대피소,옥외대피소,기타,서울특별시서초구방배로23길31-6,서울특별시서초구방배로23길31-6,37.454712,127.053053,5724,6938,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
갈곡리공원,지진대피소,옥외대피소,공원,서울특별시서초구갈현436-51,서울특별시서초구갈현436-51,37.488343,127.017443,957,1160,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
방현어린이공원,지진대피소,옥외대피소,공원,서울특별시서초구방배동537-50,서울특별시서초구방배동537-50,37.485675,127.03136,1782,2160,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
본마을공원,지진대피소,옥외대피소,공원,서울특별시서초구신원동445,서울특별시서초구신원동445,37.493332,126.988568,1234,1495,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
분토골어린이공원,지진대피소,옥외대피소,공원,서울특별시서초구서초동1627-4,서울특별시서초구서초동1627-4,37.5031833,127.0079167,999,1210,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
사도감어린이공원,지진대피소,옥외대피소,공원,서울특별시서초구서초2동1359-12,서울특별시서초구서초2동1359-12,37.5149584,127.0139397,946,1146,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
새말어린이공원,지진대피소,옥외대피소,공원,서울특별시서초구방배로37길,서울특별시서초구방배로37길,37.5133257,127.0182027,984,1192,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
서래근린공원,지진대피소,옥외대피소,공원,"서울특별시서초구반포동63-2,63-6","서울특별시서초구반포동63-2,63-6",37.471067,127.042085,4690,5684,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
신동근린공원,지진대피소,옥외대피소,공원,서울특별시서초구잠원동58-14외1잠원동주민센터근처,서울특별시서초구잠원동58-14외1잠원동주민센터근처,37.494453,127.022945,6648,8058,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
싸리재공원,지진대피소,옥외대피소,공원,서울특별시서초구잠원동30-10,서울특별시서초구잠원동30-10,37.5167005,127.0129459,991,1201,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
양재근린공원,지진대피소,옥외대피소,공원,서울특별시서초구언남길8,서울특별시서초구언남길8,37.5170464,127.0116439,36523,44270,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
용허리근린공원,지진대피소,옥외대피소,공원,서울특별시서초구서초동1324-1,서울특별시서초구서초동1324-1,37.5060693,126.995876,4641,5625,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
신동중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구나루터로27,서울특별시서초구나루터로27,37.4801745,127.0098006,6600,8000,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
신동초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구나루터로15,서울특별시서초구나루터로15,37.473765,127.0316178,1500,1818,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
신반포중학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구신반포로19길26,서울특별시서초구신반포로19길26,37.472737,127.042913,4200,5090,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
신중초등학교운동장,지진대피소,옥외대피소,운동장,서울특별시서초구남부순환로317길15,서울특별시서초구남부순환로317길15,37.472504,127.043981,5000,6060,Y,000-0000-0000,,서초구,,,,미적용,,,,1,,,서초구,02-2155-7113,2018-08-06
